Date,Category,Sales_Volume
2009-08-01,Laptop,1372
2009-08-01,Smartphone,1464
2009-08-01,Tablet,718
2009-08-01,Accessories,793
2009-08-01,Laptop,270
2009-08-01,Smartphone,170
2009-08-01,Tablet,1023
2009-09-01,Accessories,735
2009-09-01,Laptop,1621
2009-09-01,Smartphone,152
2009-09-01,Tablet,1171
2009-09-01,Accessories,1338
2009-09-01,Laptop,1175
2009-09-01,Smartphone,942
2009-09-01,Tablet,148
2009-09-01,Accessories,673
2009-09-01,Laptop,1011
2009-09-01,Smartphone,586
2009-09-01,Tablet,1041
2009-09-01,Accessories,679
2009-09-01,Laptop,2344
2009-09-01,Smartphone,1288
2009-09-01,Tablet,1944
2009-09-01,Accessories,2193
2009-09-01,Laptop,992
2009-09-01,Smartphone,1133
2009-09-01,Tablet,1894
2009-09-01,Accessories,1316
2009-09-01,Laptop,524
2009-09-01,Tablet,883
2009-09-01,Accessories,1427
2009-09-01,Laptop,1907
2009-09-01,Smartphone,1027
2009-09-01,Tablet,1980
2009-09-01,Accessories,575
2009-09-01,Laptop,1340
2009-09-01,Smartphone,704
2009-09-01,Tablet,721
2009-09-01,Accessories,1983
2009-09-01,Laptop,809
2009-09-01,Smartphone,1185
2009-09-01,Tablet,553
2009-09-01,Accessories,1310
2009-09-01,Laptop,1521
2009-09-01,Smartphone,1648
2009-09-01,Tablet,1633
2009-09-01,Accessories,1766
2009-09-01,Laptop,789
2009-09-01,Smartphone,205
2009-09-01,Tablet,1203
2009-09-01,Accessories,579
2009-09-01,Laptop,504
2009-09-01,Smartphone,158
2009-09-01,Tablet,771
2009-09-01,Accessories,1116
2009-09-01,Laptop,2146
2009-09-01,Smartphone,964
2009-09-01,Tablet,1249
2009-09-01,Accessories,1083
2009-09-01,Laptop,1377
2009-09-01,Smartphone,2486
2009-09-01,Tablet,1904
2009-09-01,Accessories,1172
2009-09-01,Laptop,349
2009-09-01,Smartphone,263
2009-09-01,Tablet,859
2009-09-01,Accessories,539
2009-09-01,Laptop,645
2009-09-01,Smartphone,348
2009-09-01,Tablet,575
2009-09-01,Accessories,2084
2009-09-01,Laptop,1872
2009-09-01,Smartphone,1755
2009-09-01,Tablet,1559
2009-09-01,Accessories,226
2009-09-01,Laptop,232
2009-09-01,Smartphone,523
2009-09-01,Tablet,728
2009-09-01,Accessories,689
2009-09-01,Laptop,476
2009-09-01,Smartphone,1166
2009-09-01,Tablet,163
2009-09-01,Accessories,1556
2009-09-01,Laptop,925
2009-09-01,Smartphone,772
2009-09-01,Tablet,689
2009-09-01,Accessories,780
2009-09-01,Laptop,688
2009-09-01,Smartphone,703
2009-09-01,Tablet,1135
2009-09-01,Accessories,311
2009-09-01,Laptop,1576
2009-09-01,Smartphone,1942
2009-09-01,Tablet,2198
2009-09-01,Accessories,1463
2009-09-01,Laptop,1734
2009-09-01,Smartphone,1813
2009-09-01,Tablet,1587
2009-09-01,Accessories,1514
2009-09-01,Laptop,1017
2009-09-01,Smartphone,1596
2009-09-01,Tablet,2378
2009-09-01,Accessories,1336
2009-09-01,Laptop,632
2009-09-01,Smartphone,906
2009-09-01,Tablet,964
2009-09-01,Accessories,2612
2009-09-01,Laptop,1460
2009-09-01,Smartphone,446
2009-09-01,Tablet,1116
2009-09-01,Accessories,384
2009-09-01,Laptop,1085
2009-09-01,Smartphone,530
2009-09-01,Tablet,217
2009-09-01,Accessories,780
2009-09-01,Laptop,470
2009-09-01,Smartphone,710
2009-09-01,Tablet,1249
2009-09-01,Accessories,2100
2009-09-01,Laptop,821
2009-09-01,Smartphone,1430
2009-09-01,Tablet,1266
2009-09-01,Accessories,359
2009-09-01,Laptop,263
2009-09-01,Smartphone,180
2009-09-01,Tablet,910
2009-10-01,Accessories,1448
2009-10-01,Laptop,1780
2009-10-01,Smartphone,1603
2009-10-01,Tablet,1268
2009-10-01,Accessories,1125
2009-10-01,Laptop,836
2009-10-01,Smartphone,1555
2009-10-01,Tablet,921
2009-10-01,Accessories,1392
2009-10-01,Laptop,1505
2009-10-01,Smartphone,2187
2009-10-01,Tablet,1589
2009-10-01,Accessories,847
2009-10-01,Laptop,1345
2009-10-01,Smartphone,1735
2009-10-01,Tablet,1086
2009-10-01,Accessories,2351
2009-10-01,Laptop,1121
2009-10-01,Smartphone,1516
2009-10-01,Tablet,1288
2009-10-01,Accessories,1712
2009-10-01,Laptop,1700
2009-10-01,Smartphone,1654
2009-10-01,Tablet,2159
2009-10-01,Accessories,1133
2009-10-01,Laptop,1307
2009-10-01,Smartphone,2476
2009-10-01,Tablet,2204
2009-10-01,Accessories,622
2009-10-01,Laptop,1058
2009-10-01,Smartphone,472
2009-10-01,Tablet,1119
2009-10-01,Accessories,1068
2009-10-01,Laptop,1383
2009-10-01,Smartphone,767
2009-10-01,Tablet,604
2009-10-01,Accessories,1072
2009-10-01,Laptop,951
2009-10-01,Smartphone,1656
2009-10-01,Tablet,869
2009-10-01,Accessories,1160
2009-10-01,Laptop,742
2009-10-01,Smartphone,936
2009-10-01,Tablet,1163
2009-10-01,Accessories,490
2009-10-01,Laptop,596
2009-10-01,Smartphone,723
2009-10-01,Tablet,672
2009-10-01,Accessories,2799
2009-10-01,Laptop,1427
2009-10-01,Smartphone,2648
2009-10-01,Tablet,1118
2009-10-01,Accessories,1611
2009-10-01,Laptop,1288
2009-10-01,Smartphone,2056
2009-10-01,Tablet,1928
2009-10-01,Accessories,362
2009-10-01,Laptop,948
2009-10-01,Smartphone,382
2009-10-01,Tablet,843
2009-10-01,Accessories,759
2009-10-01,Laptop,1097
2009-10-01,Smartphone,1711
2009-10-01,Tablet,1708
2009-10-01,Accessories,616
2009-10-01,Laptop,832
2009-10-01,Smartphone,226
2009-10-01,Tablet,481
2009-10-01,Accessories,1247
2009-10-01,Laptop,332
2009-10-01,Smartphone,262
2009-10-01,Tablet,610
2009-10-01,Accessories,3053
2009-10-01,Laptop,1449
2009-10-01,Smartphone,2757
2009-10-01,Tablet,1149
2009-10-01,Accessories,1960
2009-10-01,Laptop,2038
2009-10-01,Smartphone,1111
2009-10-01,Tablet,1342
2009-10-01,Accessories,1435
2009-10-01,Laptop,1659
2009-10-01,Smartphone,1568
2009-10-01,Tablet,2457
2009-10-01,Accessories,2653
2009-10-01,Laptop,1260
2009-10-01,Smartphone,1867
2009-10-01,Tablet,1757
2009-10-01,Accessories,307
2009-10-01,Laptop,728
2009-10-01,Smartphone,1288
2009-10-01,Tablet,1312
2009-10-01,Accessories,514
2009-10-01,Laptop,369
2009-10-01,Smartphone,1165
2009-10-01,Tablet,447
2009-10-01,Accessories,1122
2009-10-01,Laptop,1578
2009-10-01,Smartphone,2649
2009-10-01,Tablet,1853
2009-10-01,Accessories,603
2009-10-01,Laptop,916
2009-10-01,Smartphone,285
2009-10-01,Tablet,468
2009-10-01,Accessories,1349
2009-10-01,Laptop,751
2009-10-01,Smartphone,1092
2009-10-01,Tablet,340
2009-10-01,Accessories,813
2009-10-01,Laptop,1020
2009-10-01,Smartphone,238
2009-10-01,Tablet,300
2009-10-01,Accessories,2705
2009-10-01,Laptop,2398
2009-10-01,Smartphone,1359
2009-10-01,Tablet,1882
2009-10-01,Accessories,524
2009-10-01,Smartphone,655
2009-10-01,Tablet,1252
2009-10-01,Accessories,1421
2009-10-01,Laptop,767
2009-10-01,Smartphone,1302
2009-10-01,Tablet,920
2009-11-01,Accessories,1255
2009-11-01,Laptop,1582
2009-11-01,Smartphone,1986
2009-11-01,Tablet,1242
2009-11-01,Accessories,865
2009-11-01,Laptop,1079
2009-11-01,Smartphone,573
2009-11-01,Tablet,804
2009-11-01,Accessories,2324
2009-11-01,Laptop,1840
2009-11-01,Smartphone,1750
2009-11-01,Tablet,2272
2009-11-01,Accessories,2213
2009-11-01,Laptop,508
2009-11-01,Smartphone,1097
2009-11-01,Tablet,843
2009-11-01,Accessories,2324
2009-11-01,Laptop,2077
2009-11-01,Smartphone,1733
2009-11-01,Tablet,2078
2009-11-01,Accessories,1674
2009-11-01,Laptop,2180
2009-11-01,Smartphone,2005
2009-11-01,Tablet,3173
2009-11-01,Accessories,493
2009-11-01,Laptop,827
2009-11-01,Smartphone,507
2009-11-01,Tablet,414
2009-11-01,Accessories,2156
2009-11-01,Laptop,2391
2009-11-01,Smartphone,2501
2009-11-01,Tablet,2194
2009-11-01,Accessories,740
2009-11-01,Laptop,736
2009-11-01,Smartphone,1156
2009-11-01,Tablet,434
2009-11-01,Accessories,903
2009-11-01,Laptop,1586
2009-11-01,Smartphone,2604
2009-11-01,Tablet,1610
2009-11-01,Accessories,1844
2009-11-01,Laptop,2261
2009-11-01,Smartphone,2542
2009-11-01,Tablet,1612
2009-11-01,Accessories,2187
2009-11-01,Laptop,1586
2009-11-01,Smartphone,2175
2009-11-01,Tablet,2149
2009-11-01,Accessories,2521
2009-11-01,Laptop,2465
2009-11-01,Smartphone,1654
2009-11-01,Tablet,1199
2009-11-01,Accessories,1484
2009-11-01,Laptop,1659
2009-11-01,Smartphone,1472
2009-11-01,Tablet,1244
2009-11-01,Accessories,1205
2009-11-01,Laptop,1220
2009-11-01,Smartphone,1178
2009-11-01,Tablet,1327
2009-11-01,Accessories,1078
2009-11-01,Laptop,1029
2009-11-01,Smartphone,1253
2009-11-01,Tablet,838
2009-11-01,Accessories,1457
2009-11-01,Laptop,470
2009-11-01,Smartphone,1791
2009-11-01,Tablet,2141
2009-11-01,Accessories,758
2009-11-01,Laptop,2671
2009-11-01,Smartphone,727
2009-11-01,Tablet,582
2009-11-01,Accessories,1062
2009-11-01,Laptop,942
2009-11-01,Smartphone,1523
2009-11-01,Tablet,1107
2009-11-01,Accessories,1797
2009-11-01,Laptop,986
2009-11-01,Smartphone,2162
2009-11-01,Tablet,1317
2009-11-01,Accessories,738
2009-11-01,Laptop,1329
2009-11-01,Smartphone,851
2009-11-01,Tablet,677
2009-11-01,Accessories,1696
2009-11-01,Laptop,1257
2009-11-01,Smartphone,1500
2009-11-01,Tablet,905
2009-11-01,Accessories,2452
2009-11-01,Laptop,1480
2009-11-01,Smartphone,1547
2009-11-01,Tablet,1610
2009-11-01,Accessories,1290
2009-11-01,Laptop,2061
2009-11-01,Smartphone,1045
2009-11-01,Tablet,861
2009-11-01,Accessories,871
2009-11-01,Laptop,448
2009-11-01,Smartphone,816
2009-11-01,Tablet,817
2009-11-01,Accessories,581
2009-11-01,Laptop,902
2009-11-01,Tablet,585
2009-11-01,Accessories,2132
2009-11-01,Laptop,1625
2009-11-01,Smartphone,934
2009-11-01,Tablet,2460
2009-11-01,Accessories,2223
2009-11-01,Laptop,2484
2009-11-01,Smartphone,2188
2009-11-01,Tablet,1934
2009-11-01,Accessories,2967
2009-11-01,Laptop,2013
2009-11-01,Smartphone,1193
2009-11-01,Tablet,2175
2009-11-01,Accessories,1109
2009-11-01,Laptop,418
2009-11-01,Smartphone,1292
2009-11-01,Tablet,129
2009-12-01,Accessories,353
2009-12-01,Laptop,1122
2009-12-01,Smartphone,417
2009-12-01,Tablet,769
2009-12-01,Accessories,1797
2009-12-01,Laptop,1759
2009-12-01,Smartphone,2337
2009-12-01,Tablet,2381
2009-12-01,Accessories,1068
2009-12-01,Laptop,1712
2009-12-01,Smartphone,683
2009-12-01,Tablet,875
2009-12-01,Accessories,2283
2009-12-01,Laptop,1173
2009-12-01,Smartphone,2664
2009-12-01,Tablet,1946
2009-12-01,Accessories,1258
2009-12-01,Laptop,1226
2009-12-01,Smartphone,533
2009-12-01,Tablet,2253
2009-12-01,Accessories,879
2009-12-01,Laptop,756
2009-12-01,Smartphone,1281
2009-12-01,Tablet,722
2009-12-01,Accessories,1737
2009-12-01,Laptop,986
2009-12-01,Smartphone,1165
2009-12-01,Tablet,1906
2009-12-01,Accessories,591
2009-12-01,Laptop,1293
2009-12-01,Smartphone,418
2009-12-01,Tablet,480
2009-12-01,Accessories,624
2009-12-01,Laptop,1917
2009-12-01,Smartphone,519
2009-12-01,Tablet,1704
2009-12-01,Accessories,1182
2009-12-01,Laptop,2233
2009-12-01,Smartphone,1001
2009-12-01,Tablet,2200
2009-12-01,Accessories,1420
2009-12-01,Laptop,1772
2009-12-01,Smartphone,1013
2009-12-01,Tablet,1479
2009-12-01,Accessories,415
2009-12-01,Laptop,1663
2009-12-01,Smartphone,603
2009-12-01,Tablet,1046
2009-12-01,Accessories,2415
2009-12-01,Laptop,1343
2009-12-01,Smartphone,873
2009-12-01,Tablet,2605
2009-12-01,Accessories,1703
2009-12-01,Laptop,2561
2009-12-01,Smartphone,1676
2009-12-01,Tablet,2616
2009-12-01,Accessories,2571
2009-12-01,Laptop,1137
2009-12-01,Smartphone,986
2009-12-01,Tablet,1206
2009-12-01,Accessories,3905
2009-12-01,Laptop,1816
2009-12-01,Smartphone,1815
2009-12-01,Tablet,1724
2009-12-01,Accessories,1671
2009-12-01,Laptop,2279
2009-12-01,Smartphone,1900
2009-12-01,Tablet,2698
2009-12-01,Accessories,155
2009-12-01,Laptop,394
2009-12-01,Smartphone,397
2009-12-01,Tablet,1042
2009-12-01,Accessories,1904
2009-12-01,Laptop,2280
2009-12-01,Smartphone,1955
2009-12-01,Tablet,2705
2009-12-01,Accessories,1053
2009-12-01,Laptop,2300
2009-12-01,Smartphone,1553
2009-12-01,Tablet,1054
2009-12-01,Accessories,1206
2009-12-01,Laptop,867
2009-12-01,Smartphone,535
2009-12-01,Tablet,578
2009-12-01,Accessories,694
2009-12-01,Laptop,1278
2009-12-01,Smartphone,961
2009-12-01,Tablet,740
2009-12-01,Accessories,1370
2009-12-01,Laptop,694
2009-12-01,Smartphone,1888
2009-12-01,Tablet,1452
2009-12-01,Accessories,742
2009-12-01,Laptop,371
2009-12-01,Smartphone,1666
2009-12-01,Tablet,720
2009-12-01,Accessories,420
2009-12-01,Laptop,639
2009-12-01,Smartphone,592
2009-12-01,Tablet,1666
2009-12-01,Accessories,1608
2009-12-01,Laptop,2513
2009-12-01,Smartphone,2565
2009-12-01,Tablet,1567
2009-12-01,Accessories,746
2009-12-01,Laptop,1420
2009-12-01,Smartphone,1182
2009-12-01,Tablet,551
2009-12-01,Accessories,1534
2009-12-01,Laptop,1601
2009-12-01,Smartphone,930
2009-12-01,Tablet,1171
2009-12-01,Accessories,2045
2009-12-01,Laptop,1181
2009-12-01,Smartphone,1225
2009-12-01,Tablet,1095
2009-12-01,Accessories,3742
2009-12-01,Laptop,1945
2009-12-01,Smartphone,2126
2009-12-01,Tablet,1636
2009-12-01,Accessories,1645
2009-12-01,Laptop,1285
2009-12-01,Smartphone,527
2009-12-01,Tablet,1391
2010-01-01,Accessories,417
2010-01-01,Laptop,348
2010-01-01,Smartphone,499
2010-01-01,Tablet,427
2010-01-01,Accessories,320
2010-01-01,Laptop,295
2010-01-01,Smartphone,65
2010-01-01,Tablet,476
2010-01-01,Accessories,660
2010-01-01,Laptop,727
2010-01-01,Smartphone,399
2010-01-01,Tablet,576
2010-01-01,Accessories,282
2010-01-01,Laptop,205
2010-01-01,Smartphone,351
2010-01-01,Tablet,397
2010-01-01,Accessories,505
2010-01-01,Laptop,538
2010-01-01,Smartphone,511
2010-01-01,Tablet,575
2010-01-01,Accessories,377
2010-01-01,Laptop,959
2010-01-01,Smartphone,424
2010-01-01,Tablet,564
2010-01-01,Accessories,480
2010-01-01,Laptop,245
2010-01-01,Smartphone,353
2010-01-01,Tablet,431
2010-01-01,Accessories,71
2010-01-01,Laptop,378
2010-01-01,Smartphone,174
2010-01-01,Accessories,54
2010-01-01,Laptop,298
2010-01-01,Smartphone,159
2010-01-01,Tablet,307
2010-01-01,Accessories,665
2010-01-01,Laptop,689
2010-01-01,Smartphone,911
2010-01-01,Tablet,454
2010-01-01,Accessories,195
2010-01-01,Laptop,447
2010-01-01,Smartphone,461
2010-01-01,Tablet,908
2010-01-01,Accessories,242
2010-01-01,Laptop,203
2010-01-01,Smartphone,615
2010-01-01,Tablet,378
2010-01-01,Accessories,70
2010-01-01,Laptop,221
2010-01-01,Smartphone,385
2010-01-01,Tablet,116
2010-01-01,Accessories,123
2010-01-01,Laptop,191
2010-01-01,Smartphone,111
2010-01-01,Tablet,157
2010-01-01,Accessories,266
2010-01-01,Laptop,420
2010-01-01,Smartphone,478
2010-01-01,Tablet,570
2010-01-01,Accessories,288
2010-01-01,Laptop,160
2010-01-01,Smartphone,130
2010-01-01,Tablet,199
2010-01-01,Accessories,850
2010-01-01,Laptop,500
2010-01-01,Smartphone,571
2010-01-01,Tablet,726
2010-01-01,Accessories,239
2010-01-01,Laptop,312
2010-01-01,Smartphone,266
2010-01-01,Tablet,502
2010-01-01,Accessories,265
2010-01-01,Laptop,232
2010-01-01,Smartphone,186
2010-01-01,Tablet,459
2010-01-01,Accessories,703
2010-01-01,Laptop,380
2010-01-01,Smartphone,447
2010-01-01,Tablet,459
2010-01-01,Accessories,597
2010-01-01,Laptop,546
2010-01-01,Smartphone,904
2010-01-01,Tablet,434
2010-01-01,Accessories,583
2010-01-01,Laptop,690
2010-01-01,Smartphone,676
2010-01-01,Tablet,524
2010-01-01,Accessories,571
2010-01-01,Laptop,654
2010-01-01,Smartphone,751
2010-01-01,Tablet,664
2010-01-01,Accessories,114
2010-01-01,Laptop,129
2010-01-01,Smartphone,288
2010-01-01,Tablet,118
2010-01-01,Accessories,203
2010-01-01,Laptop,32
2010-01-01,Smartphone,219
2010-01-01,Tablet,335
2010-01-01,Accessories,389
2010-01-01,Laptop,123
2010-01-01,Smartphone,194
2010-01-01,Tablet,211
2010-01-01,Accessories,184
2010-01-01,Laptop,359
2010-01-01,Smartphone,219
2010-01-01,Tablet,327
2010-01-01,Accessories,851
2010-01-01,Laptop,586
2010-01-01,Smartphone,413
2010-01-01,Tablet,584
2010-01-01,Accessories,309
2010-01-01,Laptop,116
2010-01-01,Smartphone,238
2010-01-01,Tablet,27
2010-01-01,Accessories,529
2010-01-01,Laptop,690
2010-01-01,Smartphone,283
2010-01-01,Tablet,498
2010-01-01,Accessories,849
2010-01-01,Laptop,706
2010-01-01,Smartphone,655
2010-01-01,Tablet,359
2010-02-01,Accessories,922
2010-02-01,Laptop,797
2010-02-01,Smartphone,513
2010-02-01,Tablet,504
2010-02-01,Accessories,384
2010-02-01,Laptop,107
2010-02-01,Smartphone,404
2010-02-01,Tablet,391
2010-02-01,Accessories,780
2010-02-01,Laptop,421
2010-02-01,Smartphone,881
2010-02-01,Tablet,380
2010-02-01,Accessories,220
2010-02-01,Laptop,185
2010-02-01,Smartphone,395
2010-02-01,Tablet,340
2010-02-01,Accessories,202
2010-02-01,Laptop,132
2010-02-01,Smartphone,282
2010-02-01,Tablet,135
2010-02-01,Accessories,496
2010-02-01,Laptop,474
2010-02-01,Smartphone,371
2010-02-01,Tablet,588
2010-02-01,Accessories,878
2010-02-01,Laptop,471
2010-02-01,Smartphone,636
2010-02-01,Tablet,600
2010-02-01,Accessories,104
2010-02-01,Laptop,171
2010-02-01,Smartphone,246
2010-02-01,Tablet,147
2010-02-01,Accessories,410
2010-02-01,Laptop,653
2010-02-01,Smartphone,711
2010-02-01,Tablet,413
2010-02-01,Accessories,817
2010-02-01,Laptop,154
2010-02-01,Smartphone,303
2010-02-01,Tablet,381
2010-02-01,Accessories,87
2010-02-01,Laptop,558
2010-02-01,Smartphone,273
2010-02-01,Tablet,769
2010-02-01,Accessories,500
2010-02-01,Laptop,170
2010-02-01,Smartphone,161
2010-02-01,Tablet,186
2010-02-01,Accessories,450
2010-02-01,Laptop,449
2010-02-01,Smartphone,589
2010-02-01,Tablet,417
2010-02-01,Accessories,950
2010-02-01,Laptop,732
2010-02-01,Smartphone,498
2010-02-01,Tablet,570
2010-02-01,Accessories,787
2010-02-01,Laptop,576
2010-02-01,Smartphone,309
2010-02-01,Tablet,650
2010-02-01,Accessories,831
2010-02-01,Laptop,907
2010-02-01,Smartphone,494
2010-02-01,Tablet,804
2010-02-01,Accessories,769
2010-02-01,Laptop,193
2010-02-01,Smartphone,213
2010-02-01,Tablet,222
2010-02-01,Accessories,1027
2010-02-01,Laptop,34
2010-02-01,Smartphone,306
2010-02-01,Tablet,416
2010-02-01,Accessories,229
2010-02-01,Laptop,195
2010-02-01,Smartphone,567
2010-02-01,Tablet,229
2010-02-01,Accessories,376
2010-02-01,Laptop,238
2010-02-01,Smartphone,551
2010-02-01,Tablet,344
2010-02-01,Accessories,536
2010-02-01,Laptop,601
2010-02-01,Smartphone,1071
2010-02-01,Tablet,265
2010-02-01,Accessories,198
2010-02-01,Laptop,142
2010-02-01,Smartphone,140
2010-02-01,Tablet,168
2010-02-01,Accessories,388
2010-02-01,Laptop,445
2010-02-01,Smartphone,260
2010-02-01,Tablet,378
2010-02-01,Accessories,483
2010-02-01,Laptop,707
2010-02-01,Smartphone,307
2010-02-01,Tablet,654
2010-02-01,Accessories,530
2010-02-01,Laptop,571
2010-02-01,Smartphone,333
2010-02-01,Tablet,1202
2010-02-01,Accessories,627
2010-02-01,Laptop,623
2010-02-01,Smartphone,129
2010-02-01,Tablet,338
2010-02-01,Accessories,34
2010-02-01,Laptop,654
2010-02-01,Smartphone,672
2010-02-01,Tablet,524
2010-02-01,Accessories,318
2010-02-01,Laptop,672
2010-02-01,Smartphone,549
2010-02-01,Tablet,20
2010-03-01,Accessories,267
2010-03-01,Laptop,190
2010-03-01,Smartphone,276
2010-03-01,Tablet,491
2010-03-01,Accessories,380
2010-03-01,Laptop,1006
2010-03-01,Smartphone,820
2010-03-01,Tablet,656
2010-03-01,Accessories,112
2010-03-01,Laptop,556
2010-03-01,Smartphone,129
2010-03-01,Tablet,237
2010-03-01,Accessories,1237
2010-03-01,Laptop,538
2010-03-01,Smartphone,598
2010-03-01,Tablet,1053
2010-03-01,Accessories,305
2010-03-01,Laptop,389
2010-03-01,Smartphone,692
2010-03-01,Tablet,554
2010-03-01,Accessories,462
2010-03-01,Laptop,198
2010-03-01,Smartphone,464
2010-03-01,Tablet,678
2010-03-01,Accessories,1683
2010-03-01,Laptop,352
2010-03-01,Smartphone,434
2010-03-01,Tablet,599
2010-03-01,Accessories,500
2010-03-01,Laptop,363
2010-03-01,Smartphone,859
2010-03-01,Tablet,898
2010-03-01,Accessories,372
2010-03-01,Laptop,633
2010-03-01,Smartphone,423
2010-03-01,Tablet,846
2010-03-01,Accessories,683
2010-03-01,Laptop,564
2010-03-01,Smartphone,536
2010-03-01,Tablet,427
2010-03-01,Accessories,356
2010-03-01,Laptop,481
2010-03-01,Smartphone,128
2010-03-01,Tablet,750
2010-03-01,Accessories,313
2010-03-01,Laptop,403
2010-03-01,Smartphone,237
2010-03-01,Tablet,139
2010-03-01,Accessories,639
2010-03-01,Laptop,266
2010-03-01,Smartphone,302
2010-03-01,Tablet,593
2010-03-01,Accessories,629
2010-03-01,Laptop,783
2010-03-01,Smartphone,300
2010-03-01,Tablet,1003
2010-03-01,Accessories,377
2010-03-01,Laptop,871
2010-03-01,Smartphone,533
2010-03-01,Tablet,649
2010-03-01,Accessories,532
2010-03-01,Laptop,744
2010-03-01,Smartphone,525
2010-03-01,Tablet,305
2010-03-01,Accessories,306
2010-03-01,Laptop,206
2010-03-01,Smartphone,148
2010-03-01,Tablet,550
2010-03-01,Accessories,622
2010-03-01,Laptop,418
2010-03-01,Smartphone,444
2010-03-01,Tablet,660
2010-03-01,Accessories,317
2010-03-01,Laptop,626
2010-03-01,Smartphone,847
2010-03-01,Tablet,807
2010-03-01,Accessories,867
2010-03-01,Laptop,434
2010-03-01,Smartphone,892
2010-03-01,Tablet,1103
2010-03-01,Accessories,844
2010-03-01,Laptop,1081
2010-03-01,Smartphone,689
2010-03-01,Tablet,284
2010-03-01,Accessories,869
2010-03-01,Laptop,667
2010-03-01,Smartphone,1213
2010-03-01,Tablet,873
2010-03-01,Accessories,531
2010-03-01,Laptop,702
2010-03-01,Smartphone,884
2010-03-01,Tablet,548
2010-03-01,Accessories,286
2010-03-01,Laptop,221
2010-03-01,Smartphone,157
2010-03-01,Tablet,122
2010-03-01,Accessories,449
2010-03-01,Laptop,573
2010-03-01,Smartphone,139
2010-03-01,Tablet,270
2010-03-01,Accessories,561
2010-03-01,Laptop,499
2010-03-01,Smartphone,394
2010-03-01,Tablet,561
2010-03-01,Accessories,656
2010-03-01,Laptop,507
2010-03-01,Smartphone,325
2010-03-01,Tablet,265
2010-03-01,Accessories,477
2010-03-01,Laptop,902
2010-03-01,Smartphone,820
2010-03-01,Tablet,1145
2010-03-01,Accessories,478
2010-03-01,Laptop,733
2010-03-01,Smartphone,427
2010-03-01,Tablet,317
2010-03-01,Accessories,376
2010-03-01,Laptop,53
2010-03-01,Smartphone,554
2010-03-01,Tablet,60
2010-03-01,Accessories,512
2010-03-01,Laptop,297
2010-03-01,Smartphone,201
2010-03-01,Tablet,219
2010-04-01,Accessories,1098
2010-04-01,Laptop,927
2010-04-01,Smartphone,1119
2010-04-01,Tablet,1198
2010-04-01,Accessories,1469
2010-04-01,Laptop,635
2010-04-01,Smartphone,615
2010-04-01,Tablet,784
2010-04-01,Accessories,856
2010-04-01,Laptop,933
2010-04-01,Smartphone,512
2010-04-01,Tablet,736
2010-04-01,Accessories,783
2010-04-01,Laptop,337
2010-04-01,Smartphone,712
2010-04-01,Tablet,1078
2010-04-01,Accessories,1089
2010-04-01,Laptop,879
2010-04-01,Smartphone,883
